ID	STRING
10667	穆云慈：太好了，我在这里找，麻烦你到后山找找看。哦，差点忘了，火狐最爱吃鸡腿，你得用鸡腿引它回来，否则它不会随便和陌生人走的。
10668	穆云慈：火狐呀火狐，你跑到哪里去了？快点出来吧！
10669	穆云慈：哎呀，火狐！你这个淘气的小东西，下次可不准乱跑了！谢谢你帮我找回火狐！
10670	妙尘：你将白玉如意交给掌门，就可以加入本派了。掌门在正殿里。
10671	妙尘：要想加入本派，必须先通过茶琴书的考验，然后再闯钻天坡得到白玉如意，你都做到了吗？
10672	妙尘：你已经是本派弟子，不必再闯钻天坡了。
10673	妙尘：师妹，你就要下山了吗？我们会想你的。
10674	妙尘：你还没有拿到白玉如意呢！
10675	妙尘：恭喜你！你已经拿到白玉如意，可以离开钻天坡了。
10676	谢云萝：你还没有拿到白玉如意呢！
10677	谢云萝：要想加入本派，必须先通过茶琴书的考验，然后再闯钻天坡得到白玉如意，你都做到了吗？
10678	谢云萝：你已经是本派弟子，不必再闯钻天坡了。
10679	谢云萝：有空常回来看看我们啊！
10680	谢云萝：既然前面的三位师姐都难不倒你，那么'文'这一关你算是通过了，但是还要过'武'关，这一关里你必须通过钻天坡迎客阵，并且得到白玉如意，你要闯阵吗？
10681	何怜飘：要想加入本派，必须先通过茶琴书的考验，然后再闯钻天坡得到白玉如意，你都做到了吗？
10682	何怜飘：现在咱们是同门好姐妹了，我真开心！
10683	何怜飘：你出去闯荡江湖，可不要忘了我们这些姐妹哦！
10684	何怜飘：你能连过两关，看来还有些本事，不过，我这里有三副对子只有上联，如果你能全部对出下联，我才服气。第一副上联是：一弹流水再弹月
10685	何怜飘：对不出来吗？
10686	何怜飘：对得好。第二联：侧身天地更怀古
10687	何怜飘：认输了吧？
10688	何怜飘：好一个'独立苍茫自咏诗'！不错不错。第三联：一明分日月
10689	何怜飘：再想想，可不要功亏一篑喔！
10690	何怜飘：恭喜你！你已经顺利过了三关。
10691	秦倚风：要想加入本派，必须先通过茶琴书的考验，然后再闯钻天坡得到白玉如意，你都做到了吗？
10692	秦倚风：师妹，有空我们一起切磋琴艺如何？
10693	秦倚风：欲将心事付瑶琴。知音少，弦断有谁听？
10694	秦倚风：本派弟子皆精于琴棋书画，你若想加入门派，必须在音律上略知皮毛，让我来考考你：你知道下面哪一首乐曲是用琵琶演奏的吗？
10695	秦倚风：不对。
10696	秦倚风：嗯，答对了。第二个问题：下面哪个不属于四大名琴？
10697	秦倚风：答不出来啦？
10698	秦倚风：这都难不倒你？看来我要对你另眼相看了。你知道名曲《广陵散》是谁写的吗？
10699	秦倚风：不知道了吧？我看你还是知难而退吧！
10700	秦倚风：看来你倒不是一个俗人，好吧，你可以继续下面的考验了！
10701	叶冰痕：要想加入本派，必须先通过茶琴书的考验，然后再闯钻天坡得到白玉如意，你都做到了吗？
10702	叶冰痕：师妹，你爱喝茶吗？
10703	叶冰痕：石碾轻飞瑟瑟尘，乳香烹出建溪春。世间绝品人难识，闲对茶经忆古人。
10704	叶冰痕：峨眉山乃天地灵秀之地，庸俗之辈是无缘进峨嵋的。你上山是为了游玩，还是想拜师学艺？
10705	叶冰痕：你不属于水系，不能加入本派。
10706	叶冰痕：你已加入别的门派，难道想混进来做奸细吗？！
10707	叶冰痕：本门只收女弟子。
10708	叶冰痕：按照本派的规矩，凡是想拜入门墙需过四关，我这里是第一关。
10709	我爱喝茶，就先请你饮三杯茶，只要你能回答出三个关于茶的问题，就可以顺利过关。
10710	如果你答不出来，就请打消拜师的念头吧，我们峨嵋派可不收俗人。
10711	饮完第一杯茶。
10712	叶冰痕：第一杯是铁观音，你知道铁观音属于哪一种茶吗？
10713	叶冰痕：不对不对，再给你一次机会，好好想想。
10714	叶冰痕：不错，请喝第二杯茶：这杯是百花茶，用茉莉、玫瑰、蔷薇、秋菊、栀子、木犀等配和绿茶调置而成，集茶香与花香于一体。你知道它是用什么水冲泡的吗？
10715	叶冰痕：答错了，再试试。
10716	叶冰痕：看来你还有点灵性。最后一杯是猴魁茶，此茶生长在林壑幽深的峭壁上，人无法攀援采摘，只能依靠训练有素的猴子采摘，故名猴魁，十分稀有，乃是绿茶中的极品。你知道猴魁茶的产地是哪里吗？
10717	叶冰痕：你是不是记错了，再想想。
10718	叶冰痕：全部答对了！恭喜你，你可以继续下面三关，不过，我的几位师姐可不好应付哦！
10719	采药少女：我们成都附近山可多了，近的有峨眉山、青城山，稍远点有四姑娘山、邛崃山、岷山。山多，草药自然就多，尤其盛产川贝、麝香、天麻、虫草。
10720	采药少女：我采来的草药，有些自己卖掉，有些卖给药铺，换来的钱养活我和奶奶。
10721	采药少女：我爹娘很早就去世了，只剩下我和奶奶相依为命，奶奶是我唯一的亲人。
10722	茶坊老板：咱们成都人喜欢喝茶，一盏盖碗茶，一碟瓜子，就可以消磨到日头偏西。
10723	茶客：世人皆为名累、为利忙，其实人生苦短，何不偷得浮生半日闲，捧盏细品一香茗呢？
10724	城门卫兵：先人板板，老子已经站了不晓得好多个时辰，好想去喝壶花酒哟。
10725	城门卫兵：接班的咋回事喔？我家婆娘正等我回去吃饭哩，怎么还不换岗？搞啥子嘛！
10726	城门卫兵：你老在这里晃啥子晃！头都给老子晃晕了。
10727	城门卫兵：昨晚喝多了酒，到现在头还疼得紧……
10728	宠物店老板：我这里专卖各种飞禽走兽，天上飞的都是我抓的，地上跑的都是我堂客抓的，你要买啥子？
10729	宠物店老板娘：我男人非要开一个宠物店，依着我的意思，还不如开个兽皮店。
10730	当铺老板：你想当些啥子呀？看你身上也没几个值钱的东西，又是个没啥子油水的。
10731	赌场打手：格老子，那龟儿子的身手硬是要得，我在他手下已经不止吃了一次亏！
10732	赌场打手：哼！下次那龟孙子要撞见我，叫他好看！
10733	赌场老板：你这个瓜娃子到处乱窜，你到底是来赌钱的，还是来捣乱的？
10734	妓女：哎哟，好俊的哥哥，让我陪你乐一乐，好不好？
10735	妓女：这可不是姑娘家来的地方！
10736	妓女：想当年，我可是百花楼的头牌，追我的人都排到了街上去，那些小丫头想和我争，哼！
10737	妓女：……
10738	妓女：有人就喜欢丑人多作怪，一把年纪了，还装嗲发娇，真讨厌！
10739	妓女：“庭除一梧桐，耸干入云中。枝迎南北鸟，叶送往来风。”难道我们青楼女子的命运注定了只能这么凄凉吗？
10740	妓院老鸨：公子，你是外地人吧？我们这里的么妹子一个个长得可乖啦，包管你见一个爱一个，要不要进来见识见识？
10741	妓院老鸨：哎哟！么妹子，这可不是你来消遣的地方！
10742	老板夫妇：客官要吃个啥子火锅？我们酒楼的夫妻肺片是全城最好的，要不要尝尝？
10743	客栈老板：我这家客栈叫“芙蓉客栈”，是成都城里第一大客栈，环境优雅，价钱公道，公子要投宿吗？
10744	马贩：你真是有眼光，我这儿的马都是上等的好马！这匹“万里奔驰”是蒙古纯种马，能日行千里，十日不休。这匹“水上流星”更厉害，它是突厥马，可以履水草沼泽如平地，买一匹吧！
10745	钱庄老板：本钱庄做的是黄金白银的生意，存取自由，借贷自主，存款无息，贷款高利。
10746	铁匠：有没有兴趣来我这儿当学徒？包吃包住喔！
10747	铁匠学徒：不是我吹牛，你别看我瘦瘦小小，抡起铁榔头来，哪个也比不我！
10748	慈云法师：施主，看你是一个习武之人，来到成都，是想拜访峨眉，还是想前往蜀南竹海？
10749	倘若施主果真有此打算，不妨先听老衲的几句逆耳之言。
10750	嵋派清晓师太与本寺住持是方内知交，她为人慈和，不会难为你。但她门下的几位俗家弟子武功高强，你若要上峨嵋，必须通过她们的考验才行。
10751	至于蜀南竹海的唐门，老衲劝你还是不要去了。唐门中人行事诡秘、亦正亦邪，唐门四周机关重重，要想闯过竹海，恐怕凶多吉少……
10752	慈云法师：阿弥陀佛！施主有什么事吗？
10753	在下峨嵋弟子，奉师尊之命，向贵寺送来贺礼，劳烦大师问贵寺慈海方丈通报一声。
10754	慈云法师：原来是峨嵋女侠，多谢尊师的美意。不过贫僧也不知方丈现在何处，正在担心他的安危。
10755	不知发生了何事？
10756	慈云法师：说来奇怪，方丈今早接了一封书信后，就去了后院，直到现在也没有出来，也不知发生了什么事。
10757	慈云法师：方丈今早接了一封书信后，就去了后院，但是到现在也没有出来，也不知发生了什么事。
10758	慈云法师：多谢女侠救出敝寺方丈，峨嵋女侠果然名不虚传！
10759	僧人：阿弥陀佛！
10760	僧人：本寺创建于隋炀帝大业元年，距今已有五百五十五年了。
10761	香客：求菩萨保佑我家宅平安，保佑我爹娘长命百岁，保佑我相公金榜题名，保佑我娃儿无病无灾……
10762	香客：我每个月的初一十五都会来信相寺烧香拜佛，心诚则灵嘛。
10763	香客：最近信相寺里的香客好像特别多，我也来凑凑热闹。
10764	衙门差役：想领赏银吗？先杀死十头野猪再说！
10765	衙门差役：你娃想闯官衙吗？真是吃了熊心豹子胆！
10766	药店老板：我年轻的时候，想做一个像华佗一样的名医，后来娶妻生子，为了养家糊口，只得开了这家药店。瞧我这个人，罗嗦了半天，还没有问你要买啥子药？
10767	杂货店老板：我这里卖的是各种南北杂货，请随意挑，看看有什么用得着的？
10768	杂货店老板：我这里卖的是各种南北杂货，请随意挑，看看有什么用得着的？
10769	杂货店老板：我这里卖的是各种南北杂货，请随意挑，看看有什么用得着的？
10770	帐房先生：想我寒窗苦读二十载，虽然写得一笔好字，打得一手好算盘，却被迫沦落至此，做了一辈子无足轻重的帐房先生，唉！
10771	嫖客：我来成都做点小买卖，辛辛苦苦地赚了些钱，本打算回乡成亲的，没想到色迷心窍，把钱全花在了妓院。
10772	嫖客：色字头上一把刀，我真是后悔啊！
10773	嫖客：喂，师兄，这里的娘儿们我都熟得很，你看中了哪个？说来听听，怕啥子嘛。
10774	嫖客：长得不赖嘛……
10775	车夫：格老子的，等了一天也没有几个要坐车的，你娃要去哪里？
10776	车夫：你娃耍老子吗？没钱坐啥子车！
10777	驿官：这是你的酬银。
10778	驿官：如今战事频仍，公文繁多，驿站里送信的人手不够，你愿意帮忙送信吗？每次送信都是有酬银的。
10779	驿官：这封是要送往临安的公文，你收好了。
10780	驿官：这封是要送往汴京的公文，你收好了。
10781	听说贵镖局藏有一幅宋徽宗的《芙蓉锦鸡图》，我想买，请问要多少银子？
10782	镖局老板：好大的口气！你知道那幅图的价值吗？多少银子也不卖！
10783	你们行货运镖的人要一幅画做什么？不如让给我吧，要什么条件只管开口！
10784	镖局老板：你倒是爽快，好！只要你能为我找来三样东西，我就把《芙蓉锦鸡图》拱手相让！
10785	那三样东西？
10786	镖局老板：灵麝香囊、鹰睛护身符和碧玺戒指，全是保护我们行镖顺利的吉祥玩意儿，不过，可不大好找哦。
10787	镖局老板：先找齐我要的三样东西再说。
10788	镖局老板：行走江湖的人信义为先，我原本只是让你知难而退，没想到你真的弄到了这三样东西，好，我就把《芙蓉锦鸡图》送给你！
10789	镖局老板：本镖局的镖师们个个都有一身好功夫，本镖局接的生意，如果有人敢打主意，那叫做自不量力！
10790	小混混：那个薛小妹模样挺乖的，老子已经看上很久了。
10791	先人板板，好几次差点得手，结果煮熟的鸭子飞走了。
10792	哼，总有一天老子要她乖乖就范。
10793	小混混：听说附近峨眉山上住着许多像仙女一样美的女娃儿，有机会老子一定要去见识见识。
10794	游人：“蜀道难，难于上青天”，这话真是没错！
10795	游人：我从汉中来到成都，足足走了三个月，这一路上险象环生，想想都让人后怕！
10796	魏家媳妇：你见到我幺儿了吗？这个娃儿不知跑到哪里去了，也不回家吃饭。
10797	贺兰芝：我男人在城门当差，一站就一整日，太辛苦了，我要做点好菜给他补补身子。
10798	薛小妹：你老缠住我，到底想干啥子嘛？
10799	宋举人：你晓得不？这望江楼是为了纪念一代才女薛涛而建的，相传薛涛曾在此汲取井水，手制诗签，留下了许多幽怨动人的诗句。
10800	薛涛一生爱竹，人们便在四周遍植佳竹，凤尾森森，龙吟细细，四季苍翠，情趣无穷，徜徉其间，使人俗念顿消。
10801	宋举人：登望江楼而远眺，蓉城秀貌，锦江春色，尽收眼底，让人心胸为之一畅。
10802	辛员外：在下平生最喜欢结交江湖侠客，朋友们送了个外号，叫做“赛孟尝”，实在是谬赞了。
10803	尹神算：小小八卦盘，在我手中转，今生福祸事，听我算一算。
10804	尹神算：你天生劳碌命，又太过性情用事，所以注定四处奔波，挫折连连，但也不必灰心，我送你一句话，守得云开见月明，无心插柳柳成荫。
10805	尹神算：须记住，命里有时终需有，命里无时莫强求，太过执着与痴迷，竹篮打水一场空。
10806	梅娘：我这里卖的都是蜀绣名家孙婉的绣品，她是咱们成都府最有名的绣女，针法巧夺天工。她就住在城东南的芙蓉茶舍附近。
10807	梅娘：你是外地人吧？这蜀绣可是咱们“蜀中之宝”，你瞧瞧，针脚齐整，线片光亮，紧密柔和，车拧到家，这可是上好的手工，买件回去做个纪念吧？
10808	梅娘：喜欢这件“芙蓉鲤鱼”吗？是不是绣的跟活物似的？
10809	徐嫂：又便宜又新鲜的水果！刚从龙泉挑来的各色水果，有枇杷、毛桃、葡萄、毛梨、脐橙，挑一挑，看一看啊！
10810	魏大爷：我这辈子没有经历过什么战乱和灾荒，一生都过得太太平平，如今已经四世同堂，连曾孙也上私塾了。
10811	魏大爷：我这辈子是没啥子愁的啦。
10812	辛二婶：要喝啥子茶？泡一壶毛尖如何？
10813	春姑：时令鲜蔬啊，快来买啊！
10814	孙婉：真是气死我了！黑心烂肝的龟儿子！
10815	孙姑娘，发生了什么事？
10816	孙婉：刚才在街上，有人拿着一包东西，说是天衣无缝针，那天衣无缝针十分稀罕，我当然想要了，结果就花了十两银子买下来。哪知道回来打开一看，里面包的竟是一把黑漆漆的细针，根本没法绣花！你说气不气人！
10817	（正是我要找的魔雨针！幸好偷针的人不识货）孙姑娘，反正这针你也用不上，不如给我吧！
10818	孙婉：这针可是我花了十两银子买来的，怎能随便给你？如果你真的想要，就拿一只玛瑙戒指来换吧。
10819	孙婉：啊！好漂亮的玛瑙戒指！这包针你拿去吧！
10820	孙婉：如果你真的想要那包针，就拿一只玛瑙戒指来换吧。
10821	孙婉：绣女的命好苦，年年给他人做嫁衣，可是自己的青春却没有着落……
10822	落魄子弟：嗨，来瞅瞅我的宝贝，我一看就知道你是个识货的人，瞧瞧，这可是我的传家之宝啊，要不是手头实在紧得很，我还舍不得卖呢！
10823	落魄子弟：看什么看！你在附近转了几圈了，别以为我不知道，你就是打我身上的宝贝主意！
10824	落魄子弟：别看我穿得不怎么样，告诉你，我可是名门之后，想当年……
10825	落魄子弟：原来是个没有油水的！
10826	搞不好是个骗子。
10827	肖婆婆：那个小混混真是个害群之马，不是偷鸡摸狗，就是欺负女娃儿，闹得大家鸡犬不宁，也没人管管
10828	魏小明：采儿，我们来玩过家家吧？你当新娘，我当新郎，好不好？
10829	应采儿：我才不要呢，羞死人啦！你还不回家，待会又要挨你娘的骂啦。
10830	石喆：这半个月都没看见你了，你娃一天到晚钻到哪儿去啰？
10831	周舜武：唉，一言难尽。走，到茶馆去喝杯茶，我慢慢跟你说。
10832	高老板：我是做丝绸生意的，没想到外面战火纷飞，这里却如此富足安乐，我已经打算在成都定居下来了。
10833	邹长久：早就听说这川妹子是一个赛一个的漂亮，今日一见，果然是美得很哪，要不是我早娶了老婆……
10834	莫秀才：咱们四川土地肥美，沃野千里，百姓殷富，物产丰饶，号称天府之国，你不会没有听过吧？
10835	莫秀才：杜甫名句“两个黄鹂鸣翠柳，一行白鹭上青天。窗含西岭千秋雪，门泊东吴万里船”，说的就是我们这里啦。
10836	成都府衙令：近日四郊受到野猪骚扰，使得庄稼毁殃参半，委实可恶，现悬赏白银五百两，寻找能铲除这群野猪的勇士。凡是杀死野猪十头者，即可到衙门处领取赏银。
10837	望江楼
10838	西门
10839	南门
10840	北门
10841	通往江津村
10842	通往峨嵋派
10843	通往唐门
10844	通往青城山
10845	通往长江源头
10846	通往剑阁蜀道
10847	通往成都
10848	通往峨嵋派
10849	通往凤翔
10850	通往凤翔
10851	通往凤翔
10852	茶坊老板：茶可修心，亦可养性，一壶清茶，可以让人俗念顿消啊。
10853	茶坊老板：本茶坊得名于为附近的喜雨亭，往来茶客络绎不绝。
10854	城门卫兵：这凤翔府是西北重镇，虽然不比江南繁华富丽，但是人烟稠密，市肆繁盛，往来的生意人络绎不绝，热闹得很哩！
10855	城门卫兵：你是来做生意还是来游玩的？
10856	城门卫兵：来到凤翔，可别忘了去柳林酒坊尝尝俺们这儿的西凤酒。
10857	城门卫兵：看你风尘仆仆的样子，是远道来的吧？
10858	宠物店老板：俺这儿卖的是各种好玩儿的宠物，想买哪一只？
10859	当铺伙计：俺们老板有个外号叫“铁公鸡”，一毛不拔，对人小气得很。
10860	当铺老板：嘿嘿，看你也没什么值钱的东西，难不成想把剑当掉？
10861	赌场打手：俺打小学了一身武艺，可惜没处使，只好跑到这里帮俺叔看场子。
10862	赌场老板：俺开这个赌场，只是为了给大家伙儿一个没事耍耍的地方，可不是为了赚钱。进来玩玩吧？
10863	法门寺住持：本寺始建于东汉，至本朝已有数百年的历史。
10864	法门寺住持：法门，意为修行者必入之门。
10865	法门寺住持：本寺因塔而建，法门寺塔又名真身宝塔，因葬有佛祖释迦牟尼的手指骨而得名。
10866	妓女：这位大哥，要俺陪你耍耍，解解闷吗？
10867	妓女：这可不是你来消遣的地方！别碍着我做生意！
10868	妓女：俺叫牡丹花，今年正十八，琴棋诗书画，没俺不会的。大哥是要听俺弹琴，还是要听俺吟诗？
10869	妓女：谁不是爹娘生的？我没有你命好，只能吃这碗饭……
10870	妓女：啊哟，大哥，俺可是这万紫园有名的红姐儿，寻常人俺可看不上眼，看大哥一表人材，就让俺陪你喝两盅如何？
10871	妓女：你不是要跟我抢生意吧！
10872	妓院老鸨：有句老话叫“米脂的婆姨，绥德的汉”，你应该听说过吧？
10873	妓院老鸨：俺们万紫园的女娃儿可都是从米脂精挑细选来的，一个个不仅长得细皮嫩肉，白白净净，而且柔情似水，善解人意，公子进来玩玩吧！
10874	妓院老鸨：哎哟，我的小爷，你喜欢什么样的姑娘？我这儿的姑娘个个都是国色天香，包你满意！
10875	妓院老鸨：哟，这可是件新鲜事，大闺女也来逛妓院！不好意思，俺这儿可不接待女客！
10876	酒楼老板：俺们凤翔可是个好地方，有蓝盈盈的天，有红艳艳的花，有俊俏的姑娘和小伙儿，还有清冽醇香的甘泉佳酿——西凤美酒。
10877	酒楼老板：西凤酒产自俺们凤翔，因为凤翔位于关中西部，所以叫做西凤酒。
10878	酒楼老板：这西凤酒已经有好几百年的历史了，从唐代起，就被列为酒中珍品进贡给皇宫内苑。
10879	酒楼老板：全凤翔最好的西凤酒，出自俺柳林酒坊，所以俺这酒坊，在凤翔可是大大的有名。
10880	船夫：没银子可哪里也去不了！
10881	马贩：（哼着小曲）马里头挑马不一般高，人里头挑人就数哥哥你好……俺这儿的马都是大宛名驹，短途冲刺是极快的，甚么马也比不上。
10882	钱庄老板：俺这钱庄信誉一向都好得很，从不骗人。
10883	铁匠：想买点啥兵器？随便挑，随便看，没事儿。
10884	衙门差役：衙门重地，没事儿不要在这儿瞎转悠！
10885	药店老板：俺这里卖的草药有病治病、无病养身。像你们这种在刀口上讨生活的人，更是离不了这些活命的草药。
10886	杂货店老板：要买点啥？俺这儿的货可齐全了，要啥有啥，看看吧。
10887	车夫：你要坐车去哪儿？
10888	车夫：没银子可哪里也去不了！
10889	驿官：这是你的酬银。
10890	驿官：如今战事频仍，公文繁多，驿站里送信的人手不够，你愿意帮忙送信吗？每次送信都是有酬银的。
10891	驿官：这封是要送往大理的公文，你收好了。
10892	驿官：这封是要送往临安的公文，你收好了。
10893	镖局老板：俺们双鹰镖局在西北一带的黑白两道都有朋友，所以保镖从无闪失，这靠的全都是江湖上朋友的面子！
10894	镖局老板：俺们吃镖行饭的人，除了真功夫，全靠黑白两道的朋友们赏脸，这‘交情’二字，有时比真刀真枪的功夫还要紧些。
10895	豆豆娘：蔡姐，俺家那娃儿太捣蛋了，昨儿个又在你家闯了祸，我给你赔不是。
10896	蔡婶婶：大妹子，快别这么说，谁家的囝崽不淘气？你甭往心里去。
10897	豆豆娘：还是女娃子好啊，瞧你们家翠翠多懂事。
10898	蔡婶婶：女娃儿确实贴娘的心，不过翠翠他爹还是一直想要个崽。
10899	曾云英：我要买半斤腊驴肉回去炒蕨菜，晌午再蒸几个肉夹馍，阿牛哥最爱吃了。
10900	杨书生：人称关中有十怪，你可知是哪十怪？
10901	杨书生：房子半边盖，姑娘不对外，锅盔象锅盖，面条象裤带，泡馍大碗卖。板凳不坐蹲起来，三个辣子一道菜，碗盆实在难分开，妇女帕帕头上戴，唱戏大声吼起来。
10902	杨书生：关中的风土人情果然与别处不同。
10903	张子善：在下山西太原人氏，来凤翔做点小生意。看你不像生意人，是来凤翔游玩的吗？
10904	赌徒：俺今天的手气好极了，连赢好几把，待会到万紫园快活快活去！
10905	赌徒：那小子肯定捣了鬼，俺的钱全输给他了。
10906	赌徒：输的那些钱是俺家女人给俺买米的钱，这可咋办？
10907	赌徒：人生就像赌博，上了台面就下不来，不停地下注，却永远不知道底牌是什么。
10908	嫖客：这万紫园的妹子可真不错啊，让人回味无穷，可是如果我再不回去，今晚就又要跪搓衣板了！
10909	胡员外：俺是白手起家，这些家产不是祖承的，全是俺年轻时一点点积累起来的。
10910	胡员外：只可惜俺没生个好崽，那小子成天就只知道在青楼里鬼混，真是一个败家子！
10911	胡员外：唉，“创业容易守业难”啊！
10912	吕老汉：金窝银窝不如自己的狗窝，俺家祖祖辈辈都呆在凤翔，俺这辈子也不想再去别的地方了。
10913	乞丐：唉……
10914	小哥，怎么在这唉声叹气的？
10915	乞丐：看你是外地来的吧，没见到官府前的告示吗？这几天朝廷派枢密使大人来视察，所有乞丐都不能上街乞讨，说是有碍市容，你说这枢密使大人视察跟俺们这些要饭的有什么关系，这几天做不成生意，俺一家大小可怎么过啊。
10916	看他怪可怜的……
10917	小哥，我这里有些银子，你先拿去救救急。
10918	乞丐：俺俩萍水相逢，你就给我这么多银子，真是一个仗义的人！这么着吧，我虽然以乞讨为生，但是看尽人间眼色，也算有不少跑江湖的经验了，就传给你一些用来防身吧！
10919	乞丐：看来你也不富裕啊，还是算了吧，你的好意我心领了。
10920	秦二哥：有没有听说过“天上龙肉，地上驴肉”？这驴肉不仅味道鲜美，而且还能补气血，益脏腑呢！
10921	秦二哥：没吃过关中腊驴肉吧？俺卖的腊驴肉五味俱佳，百食不厌，包管你吃了还想吃，尝尝吧？
10922	汤包子：上好的肉蒸馍刚出炉，您要不要来点儿？
10923	朱屠夫：新鲜的猪肉，不新鲜不要钱啊！
10924	卖菜妇：瞧俺的蔬菜多水灵，刚从地里摘下来的，买点儿回去尝尝鲜？
10925	江婆婆：人一老精气神儿就不济啦，刚刚困了一会，现在出来转转。
10926	江婆婆：你这人咋的啦，没事儿老跟着我转个啥？
10927	豆豆：昨天打翻了蔡婶婶家的簸箕，回去被俺娘给骂了一顿，真倒霉！
10928	翠翠：秀巧姐姐的手可巧啦，会剪那么多漂亮的纸花，俺长大后也要学剪纸。
10929	彭小弟：莜麦辣子菜籽油，老婆孩子热炕头，能过上这样的日子，俺也就心满意足喽！
10930	蔡大叔：俺们老蔡家几代单传，可俺到现在还没个男崽，咋对得住列祖列宗？
10931	蔡大叔：不孝有三，无后为大呀！
10932	岑雄：俺生在凤翔，长在凤翔，也不知外面的世界是个啥样儿，好歹有一天要出去见识见识。
10933	阿牛：人说米脂的女娃最漂亮，也不知是真是假，俺咋就没碰上一个半个呢？
10934	豆豆娘：蔡姐，俺家那娃儿太捣蛋了，昨儿个又在你家闯了祸，我给你赔不是。
10935	蔡婶婶：大妹子，快别这么说，谁家的囝崽不淘气？你甭往心里去。
10936	豆豆娘：还是女娃子好啊，瞧你们家翠翠多懂事。
10937	蔡婶婶：女娃儿确实贴娘的心，不过翠翠他爹还是一直想要个崽。
10938	近日枢密使大人将来本府视察，所有乞丐无赖不得上街生事，违者重罚！
10939	东门
10940	西门
10941	南门
10942	北门
10943	通往秦陵
10944	通往华山
10945	通往剑阁蜀道
10946	武陵山<——>巴陵县
10947	路云远：小伙子年轻有为啊，如今是长江后浪推前浪，我们这些老头子都不顶用罗，哈哈哈！
10948	路云远：求得解药了吗？
10949	路云远：你这孩子不仅武功不错，心地也蛮好的，老头子我很喜欢！
10950	路云远：时世造英雄，如今天下群雄并起，人才济济，望你好自为之，将来成就一番惊天动地的作为！
10951	路老护法，看您老人家愁闷不展，有什么为难的事吗？
10952	路云远：我属下弟子吴刚适才在湖边不小心被一种剧毒无比的赤链蛇咬伤，生命危在旦夕，我已经用内力为他驱毒，但是毒气攻心，不能尽除，听说只有巴陵县的吴神医能够医治……
10953	路云远：你愿意去一趟巴陵县找吴神医求得解药吗？
10954	路云远：好，你快去快回！
10955	路云远：太好了，有了药引，吴刚就有救了！
10956	路云远：求得解药了吗？
10957	天王岛
10958	天王岛
10959	天王岛
10960	天王岛
10961	天王帮众：天王盖地虎，大圣镇番妖。
10962	天王帮众：洞庭八百里，有谁不知道我们天王帮的大名！
10963	天王帮众：无帮主号令，任何人不得擅上号令台！
10964	天王帮众：兄弟要出岛去哪里？
10965	天王帮众：要出岛去哪里？
10966	天王帮众：青螺岛可不好闯，你准备好了吗？
10967	天王帮众：兄弟，坐好了！
10968	天王帮众：不是本帮兄弟，坐船可不是免费的。
10969	天王帮众：没钱还到处乱逛？你是初进江湖的吧？
10970	夏诚：近来湖面上常泛出五彩奇芒，不知是凶是吉……
10971	夏诚：水怪的事调查得怎样了？
10972	夏诚：如今天下局势纷乱，但愿天佑本帮！
10973	夏诚：一日为兄弟，终生是手足，你要多保重！
10974	夏诚：最近水寨里盛传洞庭湖出现水怪，害死了附近许多渔民，搞得人心惶惶，你愿意去调查一下这件事吗？
10975	夏诚：有好几个人看见水怪曾在东边的湖面出没过，那附近有个通往洞庭湖底的山洞，我怀疑洞中有古怪。
10976	夏诚：原来使湖面上泛出五彩光芒的是这块石头，而不是水怪！这块五彩石不仅可以安定人心，还可以为本帮带来福祉。真是天佑本帮啊！
10977	夏诚：水怪的事调查得怎样了？
10978	老渔翁：别惊动了我的鱼！
10979	老渔翁：老汉我天天都在这里钓鱼，这儿的鱼都认识我啦。
10980	老渔翁：别惊动了我的鱼！
10981	老渔翁：哎哟，我今天带来的鱼饵好像不够，怎么办？
10982	老大爷，我这里有几条蚯蚓，送给你做鱼饵吧。
10983	老渔翁：好孩子，谢谢你，我刚才不小心钓起了一只绿毛龟，就送给你吧。
10984	老渔翁：老汉我天天都在这里钓鱼，这儿的鱼都认识我啦。
10985	水生：我长大了以后也要像杨叔叔、王伯伯他们那样做人人敬重的大英雄！
10986	水生：昨天我求杨叔叔教我功夫，可是他说我还小，我什么时候才能长大呢？
10987	水生：帮里的叔叔伯伯中，我最喜欢杨叔叔啦。
10988	水生：我最爱吃卤鸡蛋了，可是我家太穷，买不起鸡蛋。
10989	小朋友，我这里有三个鸡蛋，送给你吧！
10990	水生：我虽然穷，但是娘说过不能白拿别人的东西，这样吧，我把这五条蚯蚓送给你玩。
10991	水生：我想快点长大，长大就可以学功夫罗！
10992	渔妇荷嫂：我男人是个老实人，到现在还只是个副道领，不知什么时候才能出人头地。
10993	渔妇荷嫂：在本帮的众多护法里，路老护法对属下们最宽容，夏护法话最少，王前使为人最耿直，杨右使最精明能干，古左使嘛……做人最圆滑。
10994	渔妇荷嫂：我男人出湖捕鱼，这几天就要回家了，他最爱喝银耳莲子汤，不巧家里的莲子都用完了，我现在正忙着洗衣，你能帮我去巴陵县买些莲子回来吗？
10995	渔妇荷嫂：莲子买回来吗？
10996	渔妇荷嫂：谢谢你帮我买莲子，这三个鸡蛋送给你吧。
10997	渔妇荷嫂：我男人怎么还没有回来呢？
10998	古柏：别看帮主是个女流之辈，可是治理本帮恩威并施、赏罚分明，大家心中都挺敬畏她的。
10999	古柏：找到天王令了吗？
